%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
B,17,0.315981,6,5,7,912,3524,0,805,182.4,280.512,0,0.159434,0.0631962,0.06143422,15.82374,2886.25,-0.1666667,-0.5888187,1,49139,64,64,0,1794502270,5,106,0,2,3524,1,8340480,2051536,64128,8340480,2,0,0,0,5,17,1460,128,8.10E-05,1.80E-05,0.003435,0.0018622,0.001307939,0.1401869,0.04625558,4,1,1,1,0.25,5,5,0,805,182.4,0,0,281.5,281.5,0,805,314.0462,208.6759,1.438067,0.1584694,0.5,159.5,79.25,2.5,154.5,159.5,157,0.5,159,89.80489,89.80489,0.001301512,-1.997604,IRC
A,18,0.511443,6,8,6,3228,895,0,1448,403.5,462.3851,0,0.16908,0.06393038,0.0677223,15.64202,6311.554,0.1428571,0.5658501,1,1,54,54,0,769394959,5,3227,2,2,895,0,8222720,736102.2,64128,8222720,2,0,0,0,8,26,1460,128,0,0.161907,0.170777,0.146085,0.04296136,0.000116,-1,1,3,2,2,2,8,8,0,1448,403.5,0,110,780,780,0,1448,508.4113,508.4113,0.9386804,-0.4839964,0.5,169.5,73.07143,3.5,85,166.5,163,0.5,169,88.03571,88.03571,0.2885904,-1.915069,IRC
B,18,0.549386,6,6,8,895,3228,0,779,149.1667,254.6475,0,0.203962,0.09156433,0.07538789,10.92128,1629.091,-0.1428571,-0.5658501,1,64421,64,64,0,3184352922,6,894,0,3,3228,1,8340480,1455291,64128,8340480,2,0,0,0,6,20,1460,128,0.000116,3.80E-05,0.038059,0.0075965,0.01251137,0.1536815,0.0447461,3,1,1,1,0.3333333,6,6,0,779,149.1667,0,0,116,116,0,779,284.837,85.9908,1.705911,1.034597,3.5,202.5,109.5,85.5,169,186.5,101,3.5,199,97.73177,74.8713,-0.3460098,-1.792686,IRC
A,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,106,106,0,3020125824,1,0,0,0,0,0,253,253,253,253,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,5,0,6,1,1,1061,0,1061,1061,1061,0,0,0,0,0,0,0,0,1,65535,0,105,105,0,3027309424,1,0,0,0,0,0,16199,16199,16199,16199,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,7,2,2,2,1,1,1061,1061,1061,1061,1061,1061,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,5,0,6,1,1,0,1061,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,478726338,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,6.50E-05,6.50E-05,6.50E-05,0,6.50E-05,0,7,1,1,1,0.1428571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,6,0,17,1,1,1089,59,1089,1089,1089,0,0,0,0,0,0,0,0,0.8972126,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,4,1,2,2,0.5,1,1,1089,1089,1089,1089,1089,1089,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,6,0,17,1,1,59,1089,59,59,59,0,0,0,0,0,0,0,0,-0.8972126,65535,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.28352,0.28352,0.28352,0,0.28352,0,1,4,1,1,1,1,1,59,59,59,59,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,7,0.036745,6,2,2,49,0,0,49,24.5,17.32412,0,0.036745,0.0183725,0.01299132,54.42917,1333.515,0,1,1,1,53,53,0,1142384179,2,49,0,1,0,0,878,878,878,878,0,0,0,0,2,6,0,1,0,0.036535,0.036535,0.0182675,0.01291707,0,-1,1,6,2,2,2,2,2,0,49,24.5,0,24.5,49,49,0,49,24.5,24.5,0,-2,36,36,36,36,36,36,0,36,0,0,0,0,0,IRC
B,7,0.03658,6,2,2,0,49,0,0,0,0,0,0.03658,0.01829,0.01293298,54.67469,0,0,-1,1,1,64,64,0,1121589805,2,0,0,1,0,0,501,501,501,501,0,0,0,0,2,6,0,1,0,4.50E-05,0.00021,0.0001275,5.83E-05,0.018395,0.0129172,6,1,1,1,0.1666667,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,0,36,0,0,0,0,0,IRC
A,8,0,6,1,1,1061,0,1061,1061,1061,0,0,0,0,0,0,0,0,1,65535,0,42,42,0,4019754826,1,0,0,0,0,0,251,251,251,251,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,1,5,2,2,2,1,1,1061,1061,1061,1061,1061,1061,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,8,0,6,1,1,0,1061,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,3782651219,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,7.50E-05,7.50E-05,7.50E-05,0,7.50E-05,0,5,1,1,1,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,9,0.29558,6,3,3,0,0,0,0,0,0,0,0.1479,0.09852666,0.05126614,10.14954,0,0,0,1,1,64,64,0,413561692,0,0,2,1,0,0,8222720,4061904,64256,8222720,1,0,0,0,1,5,1460,128,0,7.50E-05,0.000137,7.07E-05,4.40E-05,0.147825,-1,3,1,2,2,0.6666667,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,147.5,147.5,147.5,147.5,147.5,147.5,0,147.5,0,0,0,0,0,IRC
B,9,0.29529,6,3,3,0,0,0,0,0,0,0,0.147672,0.09843,0.05122676,10.1595,0,0,0,1,1,107,107,0,111531605,3,0,0,1,0,2,16776960,8287688,131328,16776960,1,0,0,0,1,6,1460,256,0.147825,0.147535,0.147825,0.1476343,9.96E-05,0.147705,0.000108873,1,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,147.5,147.5,147.5,147.5,147.5,147.5,0,147.5,0,0,0,0,0,IRC
A,11,0.056656,6,7,6,3198,873,0,2231,456.8571,711.5915,0,0.047328,0.008093715,0.01487635,123.5527,56445.92,0.07692308,0.5711128,1,2,64,64,0,3446345237,4,3197,2,2,873,0,8222720,1024053,64128,8222720,2,0,0,0,7,23,1460,128,0,2.10E-05,0.043521,0.006848142,0.01388302,0.002983,-1,2,1,2,2,1,7,6,0,2231,456.8571,0,0,672.75,672.75,0,2231,781.0616,498.7096,1.566742,0.8860137,0.5,47.5,9.5,1.5,3.5,3.5,2,0.5,47,18.66548,1.4826,1.767724,1.161941,IRC
B,11,0.010152,6,6,7,873,3198,0,803,145.5,269.254,0,0.004788,0.001692,0.001427114,591.0165,85992.91,-0.07692308,-0.5711128,1,59697,52,52,0,3589777891,6,69,0,3,3198,1,8340480,1455244,63616,8340480,3,1,1,0,6,20,1460,128,0.002983,0.002652,0.00397,0.003168167,0.000447344,0.01001631,0.01389023,1,2,1,1,1,6,5,0,803,145.5,0,0,70,70,0,803,295.1518,51.891,1.759811,1.144488,0.5,4.5,2.3,1.5,2.5,4,2.5,1.5,4,1.643168,1.643168,0.3477672,-1.42181,IRC
A,12,0,6,1,1,1117,0,1117,1117,1117,0,0,0,0,0,0,0,0,1,65535,0,50,50,0,3167784435,1,0,0,0,0,0,509,509,509,509,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,2,2,2,2,1,1,1117,1117,1117,1117,1117,1117,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,12,0,6,1,1,0,1117,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,518352054,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,4.20E-05,4.20E-05,4.20E-05,0,4.20E-05,0,2,1,1,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,2,8.325399,17,2,1,149,1103,74,75,74.5,0.3535534,0,8.325399,4.1627,2.943473,0.2402287,17.89704,0.3333333,-0.7619808,1,1,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.300598,0.300598,0.150299,0.1062774,0,-1,1,1,2,2,2,2,2,74,75,74.5,74,74.5,75,1,74,1,0.5,0.5,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,IRC
B,2,0,17,1,2,1103,149,1103,1103,1103,0,0,0,0,0,0,0,-0.3333333,0.7619808,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.024801,8.024801,8.024801,0,8.1751,0.1062774,1,1,1,1,1,1,1,1103,1103,1103,1103,1103,1103,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,1,0.425381,6,5,4,3193,1056,0,2212,638.6,740.2427,0,0.228968,0.0850762,0.08448212,11.75417,7506.212,0.1111111,0.5029418,1,2,64,64,0,3662638121,5,3193,0,2,1056,0,502,501.2401,501,502,1,0,0,0,5,15,0,1,0,6.10E-05,0.040065,0.009580001,0.01376043,0,-1,2,1,2,2,1,5,5,0,2212,638.6,0,78,1230.25,1230.25,0,2212,857.3666,857.3666,1.020749,-0.5701153,1.5,227.5,106,4.5,190.5,227.5,223,1.5,226,119.8958,119.8958,0.04692494,-1.936865,IRC
B,1,0.194861,6,4,5,1056,3193,0,804,264,259.6998,0,0.191034,0.04871525,0.06170871,20.52745,5419.248,-0.1111111,-0.5029418,1,1,108,108,0,1845028365,4,1056,0,3,3115,0,514,512.659,511,514,2,1,2,0,4,12,0,1,0,0.185076,0.190455,0.188314,0.001420953,0.197894,0.0138336,1,2,1,1,1,4,4,0,804,264,0,126,528,528,0,804,328.3047,328.3047,0.8524755,-0.9611247,0.5,191.5,65.16666,3.5,97.5,191.5,188,0.5,191,109.4182,109.4182,0.7065089,-1.5,IRC
A,2,0.636434,17,8,5,4208,1449,316,592,526,83.25197,0,0.315101,0.07955425,0.09955023,12.57004,6611.84,0.2307692,0.4877144,1,35,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14851,0.156834,0.1333942,0.03888253,0,-1,1,3,2,2,2,8,6,316,592,526,467,591,592,125,592,276,97.87237,92.6625,-1.196839,-0.06493139,0.5,317.5,91.5,0.5,79.5,162.5,162,0.5,317,124.9867,120.0906,0.8470939,-0.6665215,IRC
B,2,0.797406,17,5,8,1449,4208,50,592,289.8,178.7188,0,0.319944,0.1594812,0.1212823,6.270331,1817.142,-0.2307692,-0.4877144,1,69,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005197,0.166816,0.0699432,0.06927202,0.2033374,0.07943843,3,1,1,1,0.3333333,5,5,50,592,289.8,63.5,341,446.5,383,50,542,206.0839,206.0839,0.09821967,-1.424277,0.5,317.5,199.5,162.5,317.5,317.5,155,317.5,317,151.4574,114.9015,-0.5146124,-1.346366,IRC
A,3,0,17,1,0,48,0,48,48,48,0,0,0,0,0,0,0,1,1,65535,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,2,1,1,1,1,1,48,48,48,48,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,7,0,17,1,1,102,64,102,102,102,0,0,0,0,0,0,0,0,0.2289157,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,2,1,2,2,1,1,1,102,102,102,102,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,7,0,17,1,1,64,102,64,64,64,0,0,0,0,0,0,0,0,-0.2289157,65535,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06494,0.06494,0.06494,0,0.06494,0,1,2,1,1,1,1,1,64,64,64,64,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,16,0.146186,6,3,2,44,0,0,44,14.66667,15.26555,0,0.1461,0.04872867,0.05621737,20.5218,300.9864,0.2,1,1,1,108,108,0,3588697159,3,44,0,1,0,0,252,252,252,252,0,0,0,0,3,9,0,1,0,1.90E-05,0.145775,0.048598,0.05610517,0,-1,1,1,2,2,2,3,3,0,44,14.66667,0,0,33,33,0,44,20.7418,20.7418,0.7071068,-1.5,0.5,146.5,73.5,146.5,146.5,146.5,0,0.5,146,103.2376,0,0,-2,IRC
B,16,0.000344,6,2,3,0,44,0,0,0,0,0,0.000344,0.000172,0.000121622,5813.954,0,-0.2,-1,1,1,64,64,0,420681969,2,0,0,1,0,0,501,501,501,501,0,0,0,0,2,6,0,1,0,6.70E-05,0.000325,0.000196,9.12E-05,0.048794,0.05610524,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,1,0.163799,6,3,3,35,0,0,35,11.66667,12.14305,0,0.163371,0.05459967,0.06279927,18.31513,213.6765,0,1,1,1,113,113,0,246731018,3,35,0,1,0,0,1029,1029,1029,1029,0,0,0,0,3,9,0,1,0,4.90E-05,0.163364,0.054471,0.0628694,0,-1,1,3,2,2,2,3,3,0,35,11.66667,0,0,26.25,26.25,0,35,16.49916,16.49916,0.7071066,-1.5,0.5,163.5,82,163.5,163.5,163.5,0,0.5,163,115.2584,0,0,-2,IRC
B,1,0.000392,6,3,3,0,35,0,0,0,0,0,0.000336,0.000130667,0.000106143,7653.062,0,0,-1,1,1,64,64,0,2359678848,3,0,0,1,0,0,501,501,501,501,0,0,0,0,3,9,0,1,0,7.00E-06,0.000379,0.000143,0.000124793,0.054614,0.06286952,3,1,1,1,0.3333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,IRC
A,3,0,17,1,0,61,0,61,61,61,0,0,0,0,0,0,0,1,1,65535,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,14,1,1,1,1,1,61,61,61,61,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,4,0.581133,17,7,4,2903,1373,49,592,414.7143,159.8671,0,0.196835,0.083019,0.0800355,12.04543,4995.414,0.2727273,0.357811,1,1,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024693,0.189771,0.1385576,0.06601617,0,-1,1,13,2,2,2,7,6,49,592,414.7143,331,472,572,241,592,543,177.5996,177.5996,-0.9600425,-0.1204672,0.5,196.5,97,0.5,190.5,193.5,193,0.5,196,105.7275,105.7275,0.000965979,-1.998712,IRC
B,4,0.549376,17,4,7,1373,2903,50,592,343.25,165.2096,0,0.35484,0.137344,0.1234534,7.280988,2499.199,-0.2727273,-0.357811,1,81,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004732,0.165488,0.04551225,0.0599919,0.1840698,0.08920293,13,1,1,1,0.07692308,4,4,50,592,343.25,198,365.5,488.5,290.5,50,542,193.4055,193.4055,-0.3370536,-0.9940143,0.5,352.5,182.5,194.5,273.5,352.5,158,0.5,352,176.3065,117.1254,-0.1244609,-1.5,IRC
A,6,0,6,1,1,361,0,361,361,361,0,0,0,0,0,0,0,0,1,65535,0,118,118,0,3806725173,1,0,0,0,0,0,510,510,510,510,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,12,2,2,2,1,1,361,361,361,361,361,361,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,6,0,6,1,1,0,361,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,2080846103,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.043677,0.043677,0.043677,0,0.043677,0,12,1,1,1,0.08333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,7,0,6,1,1,351,0,351,351,351,0,0,0,0,0,0,0,0,1,65535,0,98,98,0,3662463153,1,0,0,0,0,0,64952,64952,64952,64952,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,11,2,2,2,1,1,351,351,351,351,351,351,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,7,0,6,1,1,0,351,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1475842772,1,0,0,0,0,0,63784,63784,63784,63784,0,0,0,0,0,0,0,1,0,0.043621,0.043621,0.043621,0,0.043621,0,11,1,1,1,0.09090909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,8,0.63963,6,7,5,2064,907,0,1021,294.8571,393.562,0,0.241097,0.09137572,0.09012649,10.94383,3226.865,0.1666667,0.3894312,1,1,37,37,0,145885250,4,2063,2,2,907,0,8222720,1024053,64128,8222720,2,0,0,0,7,23,1452,128,0,0.197338,0.238375,0.1756499,0.05769896,4.20E-05,-1,1,10,2,2,2,7,7,0,1021,294.8571,0,0,730.25,730.25,0,1021,435.2984,435.2984,0.9364046,-1.083214,0.5,242.5,106.8333,1.5,197.5,198.5,197,0.5,242,117.2496,117.2496,0.05971307,-1.913316,IRC
B,8,0.401213,6,5,7,907,2064,0,826,181.4,289.4254,0,0.199524,0.0802426,0.07741332,12.46221,2260.645,-0.1666667,-0.3894312,1,19385,64,64,0,3469364579,5,80,0,2,2064,1,8340480,2051536,64128,8340480,2,0,0,0,5,17,1460,128,4.20E-05,1.40E-05,0.002722,0.0008514,0.000950164,0.1765013,0.05770678,10,1,1,1,0.1,5,5,0,826,181.4,0,0,267.25,267.25,0,826,323.8232,198.1124,1.466095,0.201148,1.5,199.5,100.25,2.5,197.5,199.5,197,1.5,198,113.453,113.453,0.000116499,-1.999741,IRC
A,10,0,17,1,0,62,0,62,62,62,0,0,0,0,0,0,0,1,1,65535,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,9,1,1,1,1,1,62,62,62,62,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,11,0,6,1,1,2197,0,2197,2197,2197,0,0,0,0,0,0,0,0,1,65535,0,53,53,0,1309776281,1,0,0,0,0,0,127,127,127,127,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,1,8,2,2,2,1,1,2197,2197,2197,2197,2197,2197,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,11,0,6,1,1,0,2197,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,3882059203,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,0.000132,0.000132,0.000132,0,0.000132,0,8,1,1,1,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,12,0,6,1,1,1081,0,1081,1081,1081,0,0,0,0,0,0,0,0,1,65535,0,52,52,0,1279668723,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,1,7,2,2,2,1,1,1081,1081,1081,1081,1081,1081,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,12,0,6,1,1,0,1081,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1551475215,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,3.80E-05,3.80E-05,3.80E-05,0,3.80E-05,0,7,1,1,1,0.1428571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,5,2.922063,6,6,6,6588,0,1077,1124,1098,17.66116,0,1.204181,0.4870105,0.3082936,2.053344,2254.572,0,1,1,1,64,64,0,3750075427,6,5510,0,0,0,0,501,501,501,501,0,0,0,0,6,18,0,1,0,0.073406,1.202276,0.4852999,0.308138,0,-1,4,1,2,2,0.5,6,6,1077,1124,1098,1078,1092.5,1124,46,1124,47,20.6801,20.6801,0.2337127,-1.746292,75.5,1000,544.6,501.25,640,822.5,321.25,75.5,924.5,345.3479,238.1426,-0.08541394,-0.965909,IRC
B,5,2.92234,6,6,6,0,6588,0,0,0,0,0,1.204414,0.4870566,0.3083833,2.053149,0,0,-1,1,1,52,52,0,1104980622,6,0,0,5,5483,0,2836,2836,2836,2836,0,0,0,0,6,18,0,1,0,0.001905,0.002258,0.002074333,0.000113414,0.4873742,0.3081381,1,4,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,1000,544.6,501.25,640,822.5,321.25,75.5,924.5,345.3479,238.1426,-0.08541394,-0.965909,IRC
A,9,1.012234,6,4,4,6592,0,1085,2217,1648,433.5649,0,0.81142,0.2530585,0.2661564,3.951656,6512.328,0,1,1,2,64,64,0,1549647221,4,5507,0,0,0,0,501,501,501,501,0,0,0,0,4,12,0,1,0,0.639083,0.739463,0.3446365,0.2904355,0,-1,3,1,2,2,0.6666667,4,4,1085,2217,1648,1093.5,1645,2202.5,1109,1085,1132,554.6274,554.6274,0.000672763,-1.998164,100.5,815,338.6667,100.5,457.75,815,714.5,100.5,714.5,412.5168,412.5168,0.7071069,-1.5,IRC
B,9,1.012234,6,4,4,0,6592,0,0,0,0,0,0.811218,0.2530585,0.2660648,3.951656,0,0,-1,1,1,51,51,0,2245960156,4,0,0,3,4375,1,497,498.368,495,501,1,2,3,0,4,12,0,1,0,0.071714,0.172337,0.1219885,0.03927591,0.466625,0.2930791,1,3,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5,815,338.6667,100.5,457.75,815,714.5,100.5,714.5,412.5168,412.5168,0.7071069,-1.5,IRC
A,13,0.731294,17,8,5,4195,1471,316,592,524.375,83.32921,0,0.349644,0.09141175,0.1120248,10.93951,5736.407,0.2307692,0.4807625,1,206,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.178593,0.192075,0.1583936,0.04598189,0,-1,1,6,2,2,2,8,6,316,592,524.375,464.5,587,592,127.5,592,276,97.92591,94.51575,-1.179259,-0.1278529,0.5,347.5,104.5,0.5,92,198.5,198,0.5,347,139.8749,139.8749,0.7349792,-0.9316821,IRC
B,13,0.891827,17,5,8,1471,4195,61,592,294.2,174.2065,0,0.348042,0.1783654,0.1321271,5.606469,1649.423,-0.2307692,-0.4807625,1,50,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004646,0.169388,0.0703268,0.06994316,0.2287204,0.08370412,6,1,1,1,0.1666667,5,5,61,592,294.2,74.5,346,442.75,368.25,61,531,200.9093,200.9093,0.119998,-1.395674,0.5,347.5,223,196.5,347.5,347.5,151,347.5,347,164.5286,111.9363,-0.620007,-1.221731,IRC
A,18,0.073394,6,2,1,0,0,0,0,0,0,0,0.073394,0.036697,0.0259487,27.25018,0,0.3333333,0,1,1,46,46,0,286156700,1,0,1,1,0,0,501,501,501,501,0,0,0,0,2,6,0,1,0,0.07295,0.07295,0.036475,0.02579172,0,-1,1,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,73,73,73,73,0,73,0,0,0,0,0,IRC
B,18,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333,0,65535,0,64,64,0,227383286,1,0,0,0,0,1,501,501,501,501,0,0,0,0,1,3,0,1,0,0.000444,0.000444,0.000444,0,0.036919,0.02579172,4,1,1,1,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,23,0,6,1,1,2250,0,2250,2250,2250,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,3928217876,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,2,1,2,2,1,1,1,2250,2250,2250,2250,2250,2250,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,23,0,6,1,1,0,2250,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,53,53,0,739211532,1,0,0,0,0,0,41,41,41,41,0,0,0,0,0,0,0,1,0,0.05471,0.05471,0.05471,0,0.05471,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,19,1.850998,17,6,5,2429,1480,52,592,404.8333,166.5993,0,1.169374,0.3084997,0.3584776,3.241494,1312.265,0.09090909,0.2427731,7,106,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.075258,1.244632,0.335696,0.378484,0,-1,1,2,2,2,2,6,6,52,592,404.8333,313,440,592,279,592,540,189.6615,189.6615,-0.7427725,-0.6612446,37.5,1000,336,202.5,220,618.75,416.25,202.5,962.5,379.2575,308.5661,1.334462,0.067137,IRC
B,19,2.005365,17,5,6,1480,2429,71,592,296,172.3619,0,1.410629,0.401073,0.468259,2.493312,738.0203,-0.09090909,-0.2427731,1,130,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005005,0.165997,0.0633978,0.06152294,0.3990938,0.3834518,2,1,1,1,0.5,5,5,71,592,296,76.25,343,445,368.75,71,521,198.9844,198.9844,0.1342168,-1.392234,0.5,1000,399.75,193.5,405,1000,806.5,0.5,999.5,432.9231,432.9231,0.682407,-1.013133,IRC
